# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
665	0.19959979989995	-0.00252376666853258	-0.00252376666853258	-0.00252376666853258	0
666	0.199899949974987	0.0225427409426647	0.0225427409426647	0.0225427409426647	0
667	0.200200100050025	0.0476178684016129	0.0476178684016129	0.0476178684016129	0
668	0.200500250125063	0.0726704333988229	0.0726704333988229	0.0726704333988229	0
669	0.2008004002001	0.0976693158967712	0.0976693158967712	0.0976693158967712	0
670	0.201100550275138	0.12258352290625	0.12258352290625	0.12258352290625	0
671	0.201400700350175	0.147382252934803	0.147382252934803	0.147382252934803	0
672	0.201700850425213	0.172034959964753	0.172034959964753	0.172034959964753	0
673	0.20200100050025	0.196511416819404	0.196511416819404	0.196511416819404	0
674	0.202301150575288	0.220781777777479	0.220781777777479	0.220781777777479	0
675	0.202601300650325	0.244816640297568	0.244816640297568	0.244816640297568	0
676	0.202901450725363	0.268587105716433	0.268587105716433	0.268587105716433	0
677	0.2032016008004	0.292064838787422	0.292064838787422	0.292064838787422	0
678	0.203501750875438	0.315222125927777	0.315222125927777	0.315222125927777	0
679	0.203801900950475	0.338031932046711	0.338031932046711	0.338031932046711	0
680	0.204102051025513	0.360467955829264	0.360467955829264	0.360467955829264	0
681	0.20440220110055	0.382504683354456	0.382504683354456	0.382504683354456	0
682	0.204702351175588	0.404117439930128	0.404117439930128	0.404117439930128	0
683	0.205002501250625	0.425282440030718	0.425282440030718	0.425282440030718	0
684	0.205302651325663	0.445976835228723	0.445976835228723	0.445976835228723	0
685	0.2056028014007	0.46617876001494	0.46617876001494	0.46617876001494	0
686	0.205902951475738	0.485867375407417	0.485867375407417	0.485867375407417	0
687	0.206203101550775	0.505022910254071	0.505022910254071	0.505022910254071	0
688	0.206503251625813	0.523626700138996	0.523626700138996	0.523626700138996	0
689	0.20680340170085	0.54166122380799	0.54166122380799	0.54166122380799	0
690	0.207103551775888	0.559110137034345	0.559110137034345	0.559110137034345	0
691	0.207403701850925	0.575958303851653	0.575958303851653	0.575958303851653	0
692	0.207703851925963	0.592191825086406	0.592191825086406	0.592191825086406	0
693	0.208004002001	0.607798064129041	0.607798064129041	0.607798064129041	0
694	0.208304152076038	0.62276566988846	0.62276566988846	0.62276566988846	0
695	0.208604302151076	0.637084596881204	0.637084596881204	0.637084596881204	0
696	0.208904452226113	0.650746122412928	0.650746122412928	0.650746122412928	0
